year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime
20180107,15,58.53840555770743,107.14285714285714,106.42857142857143,10296.75,69.14285714285714,2018-01-07-15
20180107,16,57.8526925517509,105.0,105.71428571428571,10298.5,71.85714285714286,2018-01-07-16
20180107,17,60.71450475800234,105.71428571428571,105.71428571428571,10301.75,71.85714285714286,2018-01-07-17
20180107,18,64.98904946588173,107.85714285714286,107.85714285714286,10305.25,74.57142857142857,2018-01-07-18
20180107,19,68.57587222850954,107.85714285714286,104.28571428571429,10307.5,74.57142857142857,2018-01-07-19
20180107,20,70.02178156414142,105.71428571428571,107.85714285714286,10306.75,75.0,2018-01-07-20
20180107,21,68.56652247367678,106.42857142857143,106.42857142857143,10307.25,75.0,2018-01-07-21
20180107,22,70.0,107.14285714285714,108.57142857142857,10306.75,72.57142857142857,2018-01-07-22
20180107,23,71.41166172842382,110.71428571428571,108.57142857142857,10304.75,71.42857142857143,2018-01-07-23
20180107,24,72.82438859655372,107.14285714285714,110.0,10301.5,72.0,2018-01-07-24
20180108,1,76.40845970324091,105.0,105.0,10295.75,68.71428571428571,2018-01-08-01
20180108,2,74.27147435508105,105.71428571428571,102.85714285714286,10296.0,65.57142857142857,2018-01-08-02
20180108,3,76.42412777149046,105.71428571428571,102.85714285714286,10294.0,65.28571428571429,2018-01-08-03
20180108,4,75.7067232687161,105.71428571428571,107.14285714285714,10291.5,66.28571428571429,2018-01-08-04
20180108,5,77.14108594190948,106.42857142857143,107.14285714285714,10288.5,65.71428571428571,2018-01-08-05
20180108,6,79.28549524199765,105.71428571428571,105.71428571428571,10286.5,68.0,2018-01-08-06
20180108,7,80.0,107.85714285714286,105.71428571428571,10285.25,68.42857142857143,2018-01-08-07
20180108,8,79.28705085069306,105.71428571428571,106.42857142857143,10281.5,69.42857142857143,2018-01-08-08
20180108,9,81.42412777149045,104.28571428571429,104.28571428571429,10278.5,69.42857142857143,2018-01-08-09
20180108,10,80.71140029924297,104.28571428571429,98.57142857142857,10278.0,68.0,2018-01-08-10
20180108,11,82.8589140580905,100.0,99.28571428571429,10269.5,64.71428571428571,2018-01-08-11
20180108,12,82.8589140580905,100.0,97.85714285714286,10257.5,61.142857142857146,2018-01-08-12
20180108,13,83.58368915965961,97.14285714285714,97.85714285714286,10248.25,60.0,2018-01-08-13
20180108,14,83.57587222850952,98.57142857142857,100.0,10242.25,59.42857142857143,2018-01-08-14
20180108,15,83.56808928054039,95.0,94.28571428571429,10239.25,59.42857142857143,2018-01-08-15
20180108,16,85.71606716966203,91.42857142857143,90.71428571428571,10234.75,62.714285714285715,2018-01-08-16
20180108,17,86.43191071945961,90.0,91.42857142857143,10230.5,62.57142857142857,2018-01-08-17
20180108,18,85.03285159915478,92.85714285714286,92.85714285714286,10228.25,62.285714285714285,2018-01-08-18
20180108,19,80.76962325694969,90.71428571428571,92.14285714285714,10223.5,63.57142857142857,2018-01-08-19
20180108,20,87.14730744824912,92.85714285714286,91.42857142857143,10215.5,66.0,2018-01-08-20
